grau_risco,grau_risco_descricao,cnae_classe,cnae_descricao,cnae_secao,cnae_descricao_secao,sexo,faixa_etaria,total_obitos,obitos_acidente_trabalho,pct_acidente_trabalho,vinculos_cnae,taxa_obitos_por_mil_vinculos
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,27,0,0.0,27512,0.981
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,45,0,0.0,27512,1.636
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,4,0,0.0,27512,0.145
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,157,5,3.2,27512,5.707
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,4,0,0.0,27512,0.145
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,9,0,0.0,27512,0.327
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,6,0,0.0,27512,0.218
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,1,0,0.0,27512,0.036
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,5,0,0.0,27512,0.182
3,Alto,23427,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,C,Indústrias De Transformação,M,Não informada,1,0,0.0,27512,0.036
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,F,65+,1,0,0.0,7826,0.128
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,F,Não informada,1,0,0.0,7826,0.128
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,M,65+,4,0,0.0,7826,0.511
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,M,65+,34,0,0.0,7826,4.344
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,M,65+,3,0,0.0,7826,0.383
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,M,Não informada,1,0,0.0,7826,0.128
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,M,Não informada,2,0,0.0,7826,0.256
3,Alto,23915,Aparelhamento e outros trabalhos em pedras,C,Indústrias De Transformação,M,Não informada,17,0,0.0,7826,2.172
